202405010411	7	8	16	アヴェラーレ	0	6	56	キングス	92.6	'13-14	33.1	5	20.9	452	+4	第74回東京新聞杯(GIII)				1	1600	0		0	05	
202405010411	8	2	4	ルージュリナージュ	0	5	55	横山和生	92.7	'11-11	33.4	13	89.9	448	+6	第74回東京新聞杯(GIII)				1	1600	0		0	05	
202405010411	9	5	9	ウンブライル	0	4	55	ルメール	92.7	'6-7	34.0	3	6.4	486	+22	第74回東京新聞杯(GIII)				1	1600	0		0	05	
202405010411	10	7	13	トゥードジボン	1	5	57	藤岡佑介	92.8	'2-2	34.8	10	41.0	490	+2	第74回東京新聞杯(GIII)				1	1600	0		0	05	
202405010411	11	8	15	フリームファクシ	1	4	58	菅原明良	92.8	'9-9	33.8	14	91.6	510	-2	第74回東京新聞杯(GIII)				1	1600	0		0	05	
202405010411	12	4	7	ジャスティンカフェ	1	6	58	坂井瑠星	93.2	'13-13	33.8	2	4.7	506	+2	第74回東京新聞杯(GIII)				1	1600	0		0	05	
202405010411	13	2	3	ドルチェモア	1	4	57	石橋脩	93.5	'16-16	33.6	16	190.5	478	+4	第74回東京新聞杯(GIII)				1	1600	0		0	05	
202405010411	14	7	14	サウンドビバーチェ	0	5	56	浜中俊	94.0	'3-3	35.8	12	87.6	506	+4	第74回東京新聞杯(GIII)				1	1600	0		0	05	
202405010411	15	5	10	ダノンタッチダウン	1	4	57	北村友一	94.6	'15-14	35.1	15	145.8	544	-2	第74回東京新聞杯(GIII)				1	1600	0		0	05	
202405010411	16	6	12	コナコースト	0	4	55	戸崎圭太	95.0	'4-5	36.5	9	37.0	468	+10	第74回東京新聞杯(GIII)				1	1600	0		0	05	
202405010511	1	8	13	クイーンズウォーク	0	3	55	川田将雅	93.1	'11-11	33.4	1	3.1	516	-4	第59回デイリー杯クイーンC(GIII)				1	1600	0		1	05	
202405010511	2	3	3	アルセナール	0	3	55	ルメール	93.2	'5-5	34.0	3	4.3	452	+2	第59回デイリー杯クイーンC(GIII)				1	1600	0		1	05	
202405010511	3	6	8	ルージュスエルテ	0	3	55	横山和生	93.4	'13-12	33.5	4	5.2	470	+2	第59回デイリー杯クイーンC(GIII)				1	1600	0		1	05	
202405010511	4	1	1	サクセスカラー	0	3	55	田辺裕信	93.5	'2-2	34.6	6	16.5	470	-2	第59回デイリー杯クイーンC(GIII)				1	1600	0		1	05	
202405010511	5	5	6	モリノレッドスター	0	3	55	横山武史	93.6	'1-1	34.9	9	41.0	466	+6	第59回デイリー杯クイーンC(GIII)				1	1600	0		1	05	
202405010511	6	2	2	サンセットビュー	0	3	55	三浦皇成	93.7	'8-8	34.2	12	284.3	448	-8	第59回デイリー杯クイーンC(GIII)				1	1600	0		1	05	
202405010511	7	8	12	テリオスサラ	0	3	55	戸崎圭太	93.8	'2-2	34.9	5	11.0	472	-2	第59回デイリー杯クイーンC(GIII)				1	1600	0		1	05	
202405010511	8	5	7	コスモディナー	0	3	55	松岡正海	94.0	'8-8	34.5	7	23.4	462	+16	第59回デイリー杯クイーンC(GIII)				1	1600	0		1	05	
202405010511	9	4	4	サフィラ	0	3	55	松山弘平	94.1	'5-5	34.9	2	4.1	432	-10	第59回デイリー杯クイーンC(GIII)				1	1600	0		1	05	
202405010511	10	6	9	カレンナオトメ	0	3	55	菅原明良	94.3	'8-8	34.8	11	208.4	424	+6	第59回デイリー杯クイーンC(GIII)				1	1600	0		1	05	
202405010511	11	7	11	ルージュサリナス	0	3	55	キングス	94.8	'11-12	34.9	10	52.4	428	0	第59回デイリー杯クイーンC(GIII)				1	1600	0		1	05	
202405010511	12	7	10	ブライトアゲイン	0	3	55	石橋脩	95.0	'2-2	36.1	13	403.1	468	-8	第59回デイリー杯クイーンC(GIII)				1	1600	0		1	05	
202405010511	13	4	5	ガビーズシスター	0	3	55	キング	95.1	'5-5	35.9	8	39.9	468	0	第59回デイリー杯クイーンC(GIII)				1	1600	0		1	05	
202405010608	1	1	1	ディープリッチ	1	6	58	菅原明良	94.4	'4-3	33.4	5	22.1	542	+16	4歳以上2勝クラス				1	1600	0		1	05	
202405010608	2	5	5	マルディランダ	1	4	58	戸崎圭太	94.5	'7-5	33.4	1	1.6	484	+16	4歳以上2勝クラス				1	1600	0		1	05	
202405010608	3	3	3	ヴルカーノ	1	6	58	横山武史	94.7	'2-2	33.9	3	4.1	494	+10	4歳以上2勝クラス				1	1600	0		1	05	
202405010608	4	7	7	グランドカリナン	1	4	58	坂井瑠星	94.8	'1-1	34.2	2	3.4	460	-6	4歳以上2勝クラス				1	1600	0		1	05	
202405010608	5	2	2	マイネルダグラス	1	6	58	石川裕紀	94.9	'5-7	33.7	4	21.6	512	-2	4歳以上2勝クラス				1	1600	0		1	05	
202405010608	6	4	4	ショーヒデキラ	1	8	55	小林勝太	94.9	'8-7	33.6	6	49.6	506	+14	4歳以上2勝クラス				1	1600	0		1	05	
202405010608	7	6	6	ラーテル	1	4	58	丸田恭介	95.2	'5-5	34.1	7	127.6	470	+10	4歳以上2勝クラス				1	1600	0		1	05	
202405010608	8	8	8	ネバーゴーンアウト	1	7	58	柴田大知	96.9	'3-3	36.0	8	210.3	486	0	4歳以上2勝クラス				1	1600	0		1	05	
202405010706	1	1	2	シュネルラウフェン	0	3	55	ピーヒュ	94.4	'7-8	33.7	4	14.6	426	0	3歳未勝利				1	1600	0		0	05	
202405010706	2	1	1	デイジー	0	3	55	戸崎圭太	94.4	'5-5	34.0	2	5.1	458	-2	3歳未勝利				1	1600	0		0	05	
202405010706	3	2	3	コンテネレッツア	0	3	55	ルメール	94.5	'7-7	34.0	1	1.3	470	-2	3歳未勝利				1	1600	0		0	05	
202405010706	4	4	8	ニシノシャミナード	0	3	55	野中悠太	95.3	'3-3	35.2	5	25.3	416	+2	3歳未勝利				1	1600	0		0	05	
202405010706	5	2	4	アテンスマイル	0	3	55	三浦皇成	95.3	'11-11	34.4	9	89.5	456	+8	3歳未勝利				1	1600	0		0	05	
202405010706	6	3	6	トニーアワード	0	3	55	キング	95.4	'9-9	34.6	7	45.0	426	0	3歳未勝利				1	1600	0		0	05	
202405010706	7	7	13	トーマステソーロ	1	3	57	丸田恭介	95.5	'14-14	34.2	12	132.7	442	+8	3歳未勝利				1	1600	0		0	05	
202405010706	8	6	12	オメガジャスミン	0	3	55	菅原明良	95.8	'2-2	35.8	14	166.3	442	+6	3歳未勝利				1	1600	0		0	05	
